"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"5316","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","전세","30.2700","202507","14","23,850","0","14","2013","정자일로 197","202506~202606","갱신","-","23,270","0"
"5317","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","29.7300","202507","14","22,500","10","7","2014","정자일로 146","202508~202608","갱신","-","22,500","0"
"5318","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","20.5000","202507","14","17,300","0","14","2015"," ","202509~202709","신규","-","",""
"5319","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","24.9800","202507","14","1,000","90","20","2015"," ","202507~202607","신규","-","",""
"5320","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","29.2500","202507","14","18,000","45","25","2015"," ","202508~202708","신규","-","",""
"5321","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","45.6000","202507","14","47,000","0","18","2015"," ","202412~202612","갱신","사용","47,000","0"
"5322","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.0800","202507","14","21,500","0","20","2015"," ","-","-","-","",""
"5323","경기도 성남시 분당구 야탑동","220-1","0220","0001","로잔티움파크","전세","83.3300","202507","14","39,500","0","5","2004","벌말로50번길 42","202509~202709","신규","-","",""
"5324","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","월세","68.1300","202507","14","12,000","30","4","2003","벌말로30번길 46","202507~202707","갱신","-","12,000","30"
"5325","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","전세","27.8500","202507","14","24,500","0","4","2018","동판교로266번길 14","202509~202709","갱신","-","24,000","0"
"5326","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","월세","27.1000","202507","14","1,000","100","16","2013","판교역로192번길 22","202507~202607","신규","-","",""
"5327","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","월세","27.1000","202507","14","15,000","50","10","2013","판교역로192번길 22","202509~202609","갱신","-","15,000","50"
"5328","경기도 성남시 분당구 대장동","616-2","0616","0002","클라우드베이 V","월세","38.3400","202507","13","24,000","20","5","2022","판교대장로8길 16","202508~202711","신규","-","",""
"5329","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","88.7500","202507","13","40,000","0","12","2004","서현로 170","202507~202707","갱신","-","35,000","0"
"5330","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","월세","53.4200","202507","13","5,000","80","10","2004","황새울로 234","202507~202607","신규","-","",""
"5331","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","70.0000","202507","12","1,500","155","4","2004","서현로 170","202508~202708","신규","-","",""
"5332","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","전세","33.8400","202507","12","21,500","0","25","2004","수내로 54","202508~202708","갱신","사용","21,000","0"
"5333","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","26.4500","202507","12","26,300","0","13","2013","판교역로192번길 22","202509~202709","신규","-","",""
"5334","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","월세","44.2500","202507","12","1,000","75","7","2004","구미로 16","202508~202608","신규","-","",""
"5335","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","전세","36.0200","202507","12","16,000","0","3","2004","구미로 16","202509~202709","신규","-","",""
"5336","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","월세","32.2000","202507","12","13,800","9","2","2003","구미로9번길 8","202509~202708","신규","-","",""
"5337","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","34.1500","202507","12","20,000","0","22","2004","정자일로 177","202508~202708","신규","-","",""
"5338","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","24.9800","202507","12","21,200","0","13","2015"," ","202508~202708","신규","-","",""
"5339","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","월세","37.2100","202507","11","1,000","100","26","2004","수내로 54","202507~202607","갱신","-","1,000","80"
"5340","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","30.8100","202507","11","1,000","80","5","2003","성남대로172번길 12","202508~202608","신규","-","",""
"5341","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","월세","36.1800","202507","11","1,000","85","12","2004","황새울로200번길 22","202508~202708","신규","-","",""
"5342","경기도 성남시 분당구 운중동","943","0943","0000","큐브타워","전세","31.5900","202507","11","20,475","0","10","2015"," ","202507~202707","신규","-","",""
"5343","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","월세","36.0200","202507","11","1,000","70","5","2004","구미로 16","202509~202609","신규","-","",""
"5344","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","전세","30.4300","202507","11","23,000","0","9","2014","성남대로 151","202509~202709","신규","-","",""
"5345","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","60.0000","202507","11","38,000","0","23","2004","서현로 170","202508~202708","신규","-","",""
"5346","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","60.0000","202507","11","2,000","140","17","2004","서현로 170","202508~202608","갱신","사용","2,000","140"
"5347","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","75.4900","202507","11","30,000","140","6","2005","성남대로 393","202508~202708","갱신","사용","30,000","130"
"5348","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","76.3600","202507","11","54,000","0","26","2004","정자일로 177","202508~202708","신규","-","",""
"5349","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","34.1500","202507","11","20,000","10","32","2004","정자일로 177","202508~202708","신규","-","",""
"5350","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","전세","31.7000","202507","11","25,200","0","12","2013","정자일로 197","202510~202710","신규","-","",""
"5351","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","30.2700","202507","11","24,000","5","12","2013","정자일로 197","202505~202705","갱신","-","24,000","0"
"5352","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.4100","202507","11","1,000","88","10","2015"," ","202508~202608","신규","-","",""
"5353","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","26.6500","202507","11","22,950","0","10","2015"," ","202508~202608","신규","-","",""
"5354","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.7200","202507","11","1,000","90","11","2015"," ","-","-","-","",""
"5355","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","48.1600","202507","11","7,000","150","32","2015"," ","202508~202608","신규","-","",""
"5356","경기도 성남시 분당구 운중동","913","0913","0000","힐스테이트 판교 모비우스","월세","82.8400","202507","11","35,000","60","1","2018","석운로 440","202508~202708","갱신","사용","35,000","50"
"5357","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","월세","28.6500","202507","11","1,000","75","10","2003","장미로 78","202507~202607","신규","-","",""
"5358","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","월세","31.7800","202507","11","1,000","78","4","2004","성남대로 165","202507~202607","신규","-","",""
"5359","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202507","11","1,000","82","3","2003","성남대로172번길 12","202507~202607","신규","-","",""
"5360","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","35.1400","202507","11","1,000","76","7","2004","서현로 184","202508~202608","신규","-","",""
"5361","경기도 성남시 분당구 야탑동","219-2","0219","0002","야탑 브라운스톤 오피스텔","전세","70.8100","202507","11","29,200","0","8","2005","야탑로205번길 40","202508~202708","신규","-","",""
"5362","경기도 성남시 분당구 수내동","16-4","0016","0004","삼라마이다스빌","월세","110.7600","202507","10","18,000","120","10","2004","황새울로200번길 32","202508~202708","갱신","사용","18,000","110"
"5363","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","24.9800","202507","10","22,000","0","17","2015"," ","202510~202710","갱신","사용","22,000","0"
"5364","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.3900","202507","10","1,000","88","20","2015"," ","202507~202607","신규","-","",""
"5365","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","전세","94.8000","202507","10","75,000","0","16","2002","백현로 100","202509~202709","갱신","-","65,000","0"
"5366","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","27.1000","202507","10","28,000","0","6","2013","판교역로192번길 22","202508~202708","신규","-","",""
"5367","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","27.1000","202507","10","28,000","0","12","2013","판교역로192번길 22","202508~202708","신규","-","",""
"5368","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","27.1000","202507","10","28,000","0","9","2013","판교역로192번길 22","202508~202708","신규","-","",""
"5369","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","전세","25.8300","202507","10","23,500","0","9","2012","대왕판교로606번길 31","202508~202608","갱신","-","23,500","0"
"5370","경기도 성남시 분당구 대장동","662","0662","0000","패밀리판교 101동","전세","84.6000","202507","10","45,000","0","2","2023","판교대장로 39","202509~202709","신규","-","",""
"5371","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","30.2700","202507","10","24,075","5","20","2013","정자일로 197","202508~202708","신규","-","",""
"5372","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","전세","34.8100","202507","10","23,000","0","5","2004","성남대로 295","202508~202602","갱신","-","23,000","0"
"5373","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","월세","36.1600","202507","10","15,000","15","4","2004","정자일로6번길 13","202507~202607","갱신","사용","15,500","0"
"5374","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","전세","35.4900","202507","10","17,900","0","6","2003","성남대로172번길 12","202509~202709","갱신","-","17,800","0"
"5375","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202507","10","20,000","4","4","2003","성남대로172번길 12","202508~202708","갱신","사용","20,000","0"
"5376","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","31.1500","202507","10","1,000","110","8","2014","판교역로 109","202507~202607","갱신","사용","1,000","110"
"5377","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","31.1500","202507","10","1,000","105","7","2014","판교역로 109","202508~202608","신규","-","",""
"5378","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","전세","53.4200","202507","10","32,000","0","9","2004","황새울로 234","202508~202708","신규","-","",""
"5379","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","전세","84.9500","202507","10","95,000","0","17","2022","판교역로 136","202507~202705","신규","-","",""
"5380","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202507","10","16,000","40","20","2004","서현로 170","202508~202608","갱신","사용","16,000","0"
"5381","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","80.0000","202507","10","36,750","0","17","2004","서현로 170","202508~202708","신규","-","",""
"5382","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","34.4600","202507","10","1,000","83","6","2003","황새울로 307","202508~202608","신규","-","",""
"5383","경기도 성남시 분당구 서현동","270-3","0270","0003","천지오피스텔","월세","28.5600","202507","10","500","65","7","1998","황새울로330번길 16","202507~202607","신규","-","",""
"5384","경기도 성남시 분당구 야탑동","367-6","0367","0006","노블리치2오피스텔","전세","35.5800","202507","10","16,000","0","5","2002","야탑로 103","202507~202707","신규","-","",""
"5385","경기도 성남시 분당구 야탑동","514-2","0514","0002","뉴젠빌원룸텔","월세","18.5000","202507","10","500","65","8","1998","야탑로 102","202507~202607","신규","-","",""
"5386","경기도 성남시 분당구 야탑동","345-2","0345","0002","한승 베네피아 오피스텔","전세","34.5000","202507","10","17,100","0","8","2003","성남대로925번길 37","202508~202708","신규","-","",""
"5387","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","70.3300","202507","09","54,300","0","28","2005","성남대로 393","202508~202708","갱신","-","51,800","0"
"5388","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","월세","21.4300","202507","09","1,000","84","6","2015","판교로227번길 6","202508~202608","신규","-","",""
"5389","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.7200","202507","09","21,600","0","6","2015"," ","202508~202708","신규","-","",""
"5390","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","월세","34.0700","202507","09","1,000","83","2","2004","성남대로 295","202507~202607","신규","-","",""
"5391","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","29.7300","202507","09","1,000","98","13","2014","정자일로 146","202508~202608","신규","-","",""
"5392","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","22.7700","202507","09","20,700","15","4","2014","판교역로 109","202509~202609","신규","-","",""
"5393","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","31.6200","202507","09","1,000","110","2","2014","판교역로 109","202508~202608","신규","-","",""
"5394","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","27.1000","202507","09","26,000","0","14","2013","판교역로192번길 22","202510~202709","신규","-","",""
"5395","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202507","09","1,000","90","8","2014","성남대로 151","202508~202608","갱신","-","1,000","89"
"5396","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202507","09","5,000","80","9","2014","성남대로 151","202508~202608","신규","-","",""
"5397","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","월세","27.1000","202507","09","1,000","103","15","2013","판교역로192번길 22","202507~202607","신규","-","",""
"5398","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202507","09","1,000","70","4","2003","성남대로172번길 12","202508~202608","신규","-","",""
"5399","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202507","09","1,000","90","20","2004","서현로 170","202507~202607","신규","-","",""
"5400","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","75.9100","202507","09","50,000","0","22","2004","정자일로 177","202508~202708","신규","-","",""
"5401","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","60.0000","202507","09","37,000","0","22","2004","서현로 170","202508~202708","신규","-","",""
"5402","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","34.4600","202507","09","8,000","35","11","2003","황새울로 307","202507~202607","갱신","-","7,000","40"
"5403","경기도 성남시 분당구 야탑동","345-2","0345","0002","한승 베네피아 오피스텔","월세","31.7900","202507","09","1,000","72","5","2003","성남대로925번길 37","202507~202607","신규","-","",""
"5404","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","70.3300","202507","09","50,500","0","28","2005","성남대로 393","202508~202708","갱신","-","51,800","0"
"5405","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","월세","149.3100","202507","09","10,000","360","19","2002","백현로 100","202508~202708","신규","-","",""
"5406","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","47.7900","202507","09","2,000","168","24","2015"," ","202509~202709","갱신","-","2,000","168"
"5407","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","20.5000","202507","09","17,500","0","15","2015"," ","202508~202708","신규","-","",""
"5408","경기도 성남시 분당구 구미동","204-8","0204","0008","포레스티지분당","전세","70.3900","202507","09","36,000","0","2","2020","미금로33번길 18","202508~202708","신규","-","",""
"5409","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","월세","36.0200","202507","09","15,500","10","4","2004","구미로 16","202507~202707","신규","-","",""
"5410","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","월세","35.6300","202507","09","1,000","75","2","2004","성남대로 51","202507~202607","신규","-","",""
"5411","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","월세","49.9100","202507","09","1,000","90","8","2003","성남대로916번길 20","202507~202607","신규","-","",""
"5412","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","28.0900","202507","08","10,000","45","12","2000","황새울로 224","202509~202609","갱신","-","2,000","80"
"5413","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202507","08","500","83","21","2015"," ","202508~202608","갱신","사용","500","80"
"5414","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","20.5000","202507","08","1,000","85","5","2015"," ","202507~202607","신규","-","",""
"5415","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","35.0000","202507","08","1,000","85","14","2004","서현로 170","202507~202607","신규","-","",""
"5416","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","24.9800","202507","08","21,500","0","30","2015"," ","202509~202709","갱신","사용","21,500","0"
"5417","경기도 성남시 분당구 대장동","616-1","0616","0001","클라우드베이 VI","월세","55.3300","202507","08","20,000","50","4","2022","판교대장로8길 10","202508~202608","신규","-","",""
"5418","경기도 성남시 분당구 운중동","913","0913","0000","힐스테이트 판교 모비우스","월세","84.1400","202507","08","10,500","179","3","2018","석운로 440","202509~202709","갱신","-","10,000","160"
"5419","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","월세","26.9400","202507","08","24,600","7","4","2018","동판교로266번길 14","202508~202608","갱신","-","24,600","5"
"5420","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","전세","26.9400","202507","08","25,000","0","4","2018","동판교로266번길 14","202508~202608","갱신","-","24,600","5"
"5421","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202507","08","27,500","0","4","2014","판교역로 109","202508~202708","신규","-","",""
"5422","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202507","08","27,500","0","7","2014","판교역로 109","202508~202708","갱신","-","26,000","0"
"5423","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","61.1800","202507","08","5,000","175","12","2014","성남대로 151","202507~202607","신규","-","",""
"5424","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","전세","35.6300","202507","08","16,500","0","3","2004","성남대로 51","202508~202708","신규","-","",""
"5425","경기도 성남시 분당구 수내동","6-6","0006","0006","오피스텔 트레벨","월세","36.3200","202507","08","1,000","80","10","2002","황새울로258번길 35","202507~202607","신규","-","",""
"5426","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","전세","41.3400","202507","08","23,000","0","3","2003","성남대로172번길 12","202508~202708","신규","-","",""
"5427","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","28.0900","202507","08","10,000","45","12","2000","황새울로 224","202509~202609","갱신","-","2,000","80"
"5428","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","25.8100","202507","08","1,000","72","26","2004","백현로 105","202508~202608","신규","-","",""
"5429","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","전세","45.2700","202507","08","26,400","0","28","2004","백현로 105","202509~202709","신규","-","",""
"5430","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","76.5300","202507","08","60,000","0","24","2005","성남대로 393","202508~202708","갱신","-","58,100","0"
"5431","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","월세","52.7900","202507","08","3,000","145","5","2004","성남대로 295","202507~202607","신규","-","",""
"5432","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","26.9500","202507","08","1,000","95","20","2004","느티로 22","202507~202607","신규","-","",""
"5433","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","56.3400","202507","08","2,000","175","26","2004","느티로 22","202508~202608","신규","-","",""
"5434","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","30.2700","202507","08","22,000","8","12","2013","정자일로 197","202508~202708","신규","-","",""
"5435","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","월세","94.8000","202507","08","5,000","250","24","2002","백현로 100","202509~202709","신규","-","",""
"5436","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","26.9500","202507","07","1,000","90","19","2004","느티로 22","202507~202607","신규","-","",""
"5437","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","62.3600","202507","07","2,000","189","30","2004","느티로 22","202507~202607","갱신","-","2,000","180"
"5438","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","37.0600","202507","07","12,000","70","7","2004","느티로 22","202508~202608","신규","-","",""
"5439","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202507","07","1,000","80","9","2004","서현로 184","202508~202607","신규","-","",""
"5440","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202507","07","1,000","90","10","2004","서현로 170","202507~202607","갱신","사용","1,000","90"
"5441","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202507","07","1,000","89","11","2004","서현로 170","202507~202607","갱신","-","1,000","85"
"5442","경기도 성남시 분당구 삼평동","657","0657","0000","판교역 KCC웰츠타워","월세","48.5500","202507","07","10,000","135","6","2013","분당내곡로 155","202508~202608","갱신","-","10,000","135"
"5443","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","월세","170.9800","202507","07","10,000","500","24","2006","정자일로156번길 12","202509~202709","신규","-","",""
"5444","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","전세","27.7700","202507","07","25,500","0","9","2012","대왕판교로606번길 31","202507~202707","신규","-","",""
"5445","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","24.9800","202507","07","500","79","17","2015"," ","202507~202607","갱신","-","500","76"
"5446","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","전세","84.9700","202507","07","65,000","0","24","2021","돌마로 169","202508~202708","신규","-","",""
"5447","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","35.1400","202507","07","1,000","80","11","2004","서현로 184","202507~202607","신규","-","",""
"5448","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202507","07","2,000","85","23","2015"," ","202508~202608","갱신","사용","2,000","83"
"5449","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","31.4300","202507","07","24,700","0","19","2015"," ","202508~202608","갱신","-","23,700","0"
"5450","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","월세","33.0700","202507","07","1,000","80","9","2003","장미로 78","202507~202607","신규","-","",""
"5451","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202507","07","1,000","90","25","2015"," ","202507~202607","신규","-","",""
"5452","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202507","07","1,000","90","12","2015"," ","202507~202607","갱신","-","1,000","88"
"5453","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","36.2000","202507","07","1,000","66","6","2003","구미로9번길 10","202507~202707","신규","-","",""
"5454","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202507","07","1,000","83","5","2014","성남대로 151","202508~202608","갱신","-","1,000","79"
"5455","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","월세","34.1700","202507","07","1,000","70","3","2003","성남대로916번길 20","202508~202707","신규","-","",""
"5456","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","20.5000","202507","07","100","90","6","2015"," ","202507~202511","신규","-","",""
"5457","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","전세","36.0700","202507","06","17,000","0","5","2004","정자일로6번길 13","202507~202707","갱신","사용","16,500","0"
"5458","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","전세","61.7600","202507","06","28,000","0","8","2003","성남대로172번길 12","202507~202707","신규","-","",""
"5459","경기도 성남시 분당구 수내동","4-2","0004","0002","두산위브센티움Ⅰ","전세","37.2600","202507","06","20,200","0","3","2003","수내로 38","202508~202708","신규","-","",""
"5460","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","37.1500","202507","06","34,000","0","1","2014","판교역로 109","202508~202708","신규","-","",""
"5461","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","37.3100","202507","05","15,500","21","3","2003","황새울로 307","202508~202602","갱신","-","15,500","18"
"5462","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","월세","31.9600","202507","05","9,000","30","7","2003","장미로48번길 14","202507~202607","신규","-","",""
"5463","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","월세","28.6500","202507","05","1,000","72","4","2003","장미로 78","202508~202608","신규","-","",""
"5464","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","70.0000","202507","05","33,600","0","7","2004","서현로 170","202509~202609","갱신","사용","32,000","0"
"5465","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202507","05","1,000","85","10","2004","서현로 184","202509~202609","갱신","-","1,000","79"
"5466","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","37.3100","202507","05","1,000","76","2","2003","황새울로 307","202509~202609","갱신","-","1,000","72"
