"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"1333","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","월세","78.7200","202507","09","18,831","26","3","2019","광명로 88","202507~202709","신규","-","",""
"1334","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202507","09","1,000","80","10","2017","광명로 89","202509~202609","신규","-","",""
"1335","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202507","09","14,700","20","8","2017","광명로 89","202509~202709","신규","-","",""
"1336","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","42.6500","202507","09","1,000","95","12","2011","성남대로 1133","202508~202608","신규","-","",""
"1337","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","26.7700","202507","08","18,300","4","8","2019","양현로 413","202509~202709","신규","-","",""
"1338","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","20.2700","202507","08","500","55","3","2010","도촌로8번길 20","202507~202607","신규","-","",""
"1339","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202507","08","1,000","66","10","2017","광명로 89","202510~202610","갱신","-","1,000","63"
"1340","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","월세","21.5900","202507","08","1,000","45","2","2003","광명로 49","202507~202607","신규","-","",""
"1341","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202507","08","14,700","20","7","2017","광명로 89","202509~202709","신규","-","",""
"1342","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","월세","27.5600","202507","08","1,000","85","4","2019","양현로405번길 17","202507~202607","신규","-","",""
"1343","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","26.0100","202507","08","1,000","75","5","2013","양현로405번길 5","202507~202607","신규","-","",""
"1344","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","전세","26.7700","202507","08","18,500","0","8","2019","양현로 413","202509~202709","신규","-","",""
"1345","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","월세","78.7200","202507","07","16,477","24","4","2019","광명로 88","202507~202709","신규","-","",""
"1346","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202507","07","500","78","4","2019","성남대로 993","202508~202608","갱신","-","500","78"
"1347","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202507","07","2,000","77","7","2019","성남대로 993","202507~202607","갱신","사용","2,000","74"
"1348","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","45.8700","202507","07","1,000","95","10","2011","성남대로 1133","202507~202607","신규","-","",""
"1349","경기도 성남시 중원구 성남동","2224","2224","0000","미래타운오피스텔","월세","83.7900","202507","07","19,069","27","3","2019","산성대로 162","202506~202709","신규","-","",""
"1350","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202507","07","1,000","70","8","2017","광명로 89","202508~202607","신규","-","",""
"1351","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202507","07","1,416","54","7","2019","제일로 15","202507~202709","갱신","-","14,106","17"
"1352","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","36.9500","202507","07","15,058","19","7","2019","제일로 15","202506~202709","신규","-","",""
"1353","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202507","07","3,486","51","4","2019","제일로 15","202506~202709","갱신","-","14,776","18"
"1354","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202507","07","14,180","8","5","2017","광명로 89","202507~202707","갱신","사용","14,500","5"
"1355","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1800","202507","07","1,000","75","4","2017","광명로 89","202507~202607","신규","-","",""
"1356","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202507","07","1,000","70","11","2017","광명로 89","202507~202607","갱신","사용","1,000","67"
"1357","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","36.9800","202507","06","5,000","100","8","2024","산성대로 194","202508~202708","신규","-","",""
"1358","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202507","05","1,000","80","12","2011","성남대로 1133","202508~202608","신규","-","",""
"1359","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","54.1500","202507","05","5,000","100","8","2019","광명로 103","202509~202709","신규","-","",""
"1360","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","22.1700","202507","05","13,500","5","9","2019","광명로 103","202508~202708","신규","-","",""
"1361","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202507","05","1,000","78","8","2017","광명로 89","202507~202607","갱신","-","1,000","74"
"1362","경기도 성남시 중원구 여수동","197","0197","0000","바우하임","전세","21.3000","202507","05","16,800","0","6","2019","양현로405번길 16-10","202509~202709","갱신","-","16,800","0"
"1363","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","월세","18.0500","202507","05","1,000","50","11","2003","광명로 49","202507~202707","신규","-","",""
"1364","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202507","05","1,000","75","6","2017","광명로 89","202507~202707","신규","-","",""
"1365","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","21.9000","202507","05","1,000","90","3","2024","산성대로 194","202508~202608","신규","-","",""
"1366","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","전세","47.3900","202507","04","30,000","0","14","2021","광명로 75","202508~202708","갱신","-","30,000","0"
"1367","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","월세","20.8700","202507","04","1,000","70","8","2019","성남대로997번길 11","202507~202607","신규","-","",""
"1368","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202507","04","10,000","22","10","2013","양현로405번길 5","202507~202607","신규","-","",""
"1369","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","23.5200","202507","04","2,000","70","8","2020","둔촌대로80번길 3-10","202508~202708","신규","-","",""
"1370","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","27.1200","202507","04","4,000","60","7","2019","성남대로 989","202507~202607","신규","-","",""
"1371","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","전세","50.8900","202507","03","33,000","0","9","2020","산성대로 136","202508~202708","신규","-","",""
"1372","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202507","03","14,106","17","7","2019","제일로 15","202507~202709","신규","-","",""
"1373","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","22.1700","202507","03","13,400","20","12","2019","광명로 103","202508~202708","신규","-","",""
"1374","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","전세","38.2100","202507","03","26,500","0","6","2021","광명로 75","202507~202707","갱신","사용","27,500","0"
"1375","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","전세","47.3900","202507","03","30,000","0","8","2021","광명로 75","202507~202707","갱신","사용","30,000","0"
"1376","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","39.9800","202507","03","4,800","120","12","2024","산성대로 194","202507~202707","신규","-","",""
"1377","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","21.9000","202507","02","1,000","85","11","2024","산성대로 194","202507~202607","신규","-","",""
"1378","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","79.5200","202507","02","1,838","74","10","2019","광명로142번길 3","202506~202709","갱신","-","18,328","26"
"1379","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","전세","84.8100","202507","02","40,000","0","14","2019","광명로142번길 3","202507~202707","갱신","-","41,000","0"
"1380","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","21.8400","202507","01","2,880","11","4","2020","둔촌대로80번길 3-10","202506~202709","갱신","-","100","27"
"1381","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","20.3900","202507","01","12,060","0","8","2017","광명로 89","202508~202608","갱신","-","11,486","0"
"1382","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","26.7700","202507","01","18,000","10","4","2019","양현로 413","202507~202707","갱신","사용","20,000","0"
"1383","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","전세","29.0500","202506","30","17,000","0","6","2013","양현로405번길 5","202507~202707","신규","-","",""
"1384","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202506","30","1,000","80","10","2011","성남대로 1133","202507~202607","신규","-","",""
"1385","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1800","202506","29","14,500","20","11","2017","광명로 89","202506~202706","신규","-","",""
"1386","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","37.6200","202506","28","1,000","55","10","1999","광명로 71","202507~202707","신규","-","",""
"1387","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","전세","26.2200","202506","28","17,500","0","10","2020","광명로 67","202507~202707","신규","-","",""
"1388","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202506","28","1,000","80","7","2011","성남대로 1133","202507~202607","신규","-","",""
"1389","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202506","28","1,000","80","6","2011","성남대로 1133","202507~202707","신규","-","",""
"1390","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","41.9700","202506","28","1,000","85","11","2011","성남대로 1133","202507~202607","신규","-","",""
"1391","경기도 성남시 중원구 성남동","4938","4938","0000","레이나 오피스텔","월세","23.0700","202506","28","1,000","69","6","2019","둔촌대로80번길 3-11","202507~202607","갱신","-","1,000","69"
"1392","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202506","28","14,776","18","4","2019","제일로 15","202506~202709","신규","-","",""
"1393","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","20.2700","202506","27","1,000","50","3","2010","도촌로8번길 20","202507~202607","신규","-","",""
"1394","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202506","27","1,000","70","3","2017","광명로 89","202506~202606","갱신","-","1,000","67"
"1395","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","22.1700","202506","27","2,000","65","9","2019","광명로 103","202506~202706","신규","-","",""
"1396","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","월세","36.5500","202506","27","2,000","55","10","2003","광명로 49","202508~202708","신규","-","",""
"1397","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","27","1,000","77","10","2017","광명로 89","202507~202607","갱신","-","1,000","75"
"1398","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","전세","63.8200","202506","27","29,000","0","8","2019","광명로 103","202509~202709","신규","-","",""
"1399","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","37.6200","202506","27","1,000","55","6","1999","광명로 71","202507~202707","신규","-","",""
"1400","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","79.8800","202506","27","11,833","33","4","2019","광명로142번길 3","202404~202603","갱신","-","7,483","55"
"1401","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","58.8500","202506","27","5,000","50","5","2010","도촌로8번길 20","202507~202707","신규","-","",""
"1402","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","36.9500","202506","26","8,108","39","7","2019","제일로 15","202506~202709","갱신","-","15,058","19"
"1403","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","21.8400","202506","26","100","27","4","2020","둔촌대로80번길 3-10","202506~202709","신규","-","",""
"1404","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","월세","22.8900","202506","26","1,000","77","9","2019","성남대로997번길 11","202507~202607","신규","-","",""
"1405","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.5400","202506","26","18,000","0","8","2017","광명로 89","202507~202707","신규","-","",""
"1406","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","26.2400","202506","26","1,000","73","2","2019","광명로 103","202507~202607","갱신","-","1,000","70"
"1407","경기도 성남시 중원구 도촌동","583","0583","0000","도촌동 5830000 업무시설 (김명수)","월세","79.2800","202506","26","1,000","90","5","2012","도촌로8번길 23","202507~202612","신규","-","",""
"1408","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","25.0000","202506","26","1,000","77","2","2019","광명로 103","202509~202609","신규","-","",""
"1409","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.9500","202506","26","1,000","78","3","2017","광명로 89","202507~202707","신규","-","",""
"1410","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","월세","45.1800","202506","26","13,000","30","12","2006","성남대로1147번길 3","202509~202709","신규","-","",""
"1411","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202506","26","5,000","41","8","2017","광명로 89","202508~202708","신규","-","",""
"1412","경기도 성남시 중원구 금광동","147","0147","0000","누리안그랑빌","월세","81.9300","202506","25","1,159","46","5","2019","금상로 63","202506~202709","신규","-","",""
"1413","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","월세","45.2200","202506","25","1,102","54","5","2019","성남대로997번길 11","202506~202709","신규","-","",""
"1414","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202506","25","12,342","18","8","2019","제일로 15","202506~202709","신규","-","",""
"1415","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1800","202506","25","14,500","25","5","2017","광명로 89","202507~202707","신규","-","",""
"1416","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","24","1,000","78","3","2017","광명로 89","202507~202607","신규","-","",""
"1417","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","월세","73.1000","202506","24","2,066","61","6","2019","광명로 88","202506~202709","갱신","-","15,366","22"
"1418","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","30.9300","202506","24","1,000","90","8","2019","양현로 413","202507~202606","신규","-","",""
"1419","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","36.9500","202506","24","14,007","17","3","2019","제일로 15","202506~202709","신규","-","",""
"1420","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.6600","202506","24","12,002","19","6","2019","제일로 15","202506~202709","갱신","-","12,762","17"
"1421","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","36.9500","202506","24","1,407","53","3","2019","제일로 15","202506~202709","갱신","-","14,007","17"
"1422","경기도 성남시 중원구 성남동","2149","2149","0000","성남동 2149 업무시설","월세","20.7100","202506","24","1,000","50","4","2002","산성대로 200","202507~202606","신규","-","",""
"1423","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202506","24","12,000","31","9","2019","성남대로 993","202506~202606","갱신","사용","12,000","28"
"1424","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202506","24","1,000","65","6","2017","광명로 89","202508~202608","신규","-","",""
"1425","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","21.7600","202506","24","1,000","70","9","2017","광명로 89","202507~202707","신규","-","",""
"1426","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","42.6500","202506","24","1,000","94","9","2011","성남대로 1133","202507~202607","갱신","-","1,000","92"
"1427","경기도 성남시 중원구 성남동","2224","2224","0000","미래타운오피스텔","월세","84.1400","202506","23","19,069","27","3","2019","산성대로 162","202506~202709","신규","-","",""
"1428","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","20.2700","202506","23","1,000","50","4","2010","도촌로8번길 20","202507~202607","신규","-","",""
"1429","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","79.5200","202506","23","18,328","26","10","2019","광명로142번길 3","202506~202709","신규","-","",""
"1430","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","월세","73.1000","202506","23","15,366","22","6","2019","광명로 88","202506~202709","신규","-","",""
"1431","경기도 성남시 중원구 성남동","2224","2224","0000","미래타운오피스텔","월세","83.7900","202506","23","1,909","77","3","2019","산성대로 162","202506~202709","갱신","-","19,069","27"
"1432","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.6600","202506","23","12,762","17","6","2019","제일로 15","202506~202709","신규","-","",""
"1433","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역 리베리움Ⅱ","월세","40.3700","202506","23","14,776","18","5","2019","제일로 15","202506~202709","신규","-","",""
"1434","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202506","23","17,000","10","5","2013","양현로405번길 5","202508~202708","신규","-","",""
"1435","경기도 성남시 중원구 금광동","147","0147","0000","누리안그랑빌","월세","81.9300","202506","23","1,159","46","8","2019","금상로 63","202506~202709","신규","-","",""
"1436","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","전세","73.7200","202506","22","42,500","0","11","2024","산성대로 194","202512~202712","신규","-","",""
"1437","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","월세","28.2100","202506","22","10,000","50","8","2019","둔촌대로80번길 3-15","202507~202707","신규","-","",""
"1438","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","24.1400","202506","21","14,500","10","2","2017","광명로 89","202507~202707","신규","-","",""
"1439","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","26.7700","202506","21","1,000","75","6","2019","양현로 413","202507~202607","갱신","-","1,000","75"
"1440","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","24.1700","202506","21","11,000","34","7","2019","양현로 413","202508~202608","갱신","-","11,000","31"
"1441","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","54.1500","202506","21","17,000","50","6","2019","광명로 103","202512~202712","신규","-","",""
"1442","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202506","21","1,000","73","5","2017","광명로 89","202506~202606","신규","-","",""
"1443","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","전세","24.8000","202506","21","19,000","0","9","2019","양현로 413","202507~202707","갱신","-","19,000","0"
"1444","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202506","21","1,000","80","6","2011","성남대로 1133","202506~202706","신규","-","",""
"1445","경기도 성남시 중원구 성남동","2488","2488","0000","동나탑클래스","전세","81.6600","202506","21","39,000","0","10","2019","광명로100번길 3","202508~202708","신규","-","",""
"1446","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202506","20","1,000","69","11","2017","광명로 89","202508~202608","갱신","-","1,000","66"
"1447","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","36.9800","202506","20","5,000","100","10","2024","산성대로 194","202506~202606","신규","-","",""
"1448","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","21.9000","202506","20","1,000","84","6","2024","산성대로 194","202506~202606","신규","-","",""
"1449","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","21.8400","202506","20","100","27","4","2020","둔촌대로80번길 3-10","202506~202709","신규","-","",""
"1450","경기도 성남시 중원구 도촌동","577","0577","0000","도촌동 577오피스텔","월세","45.1800","202506","20","4,861","13","5","2023","도촌로8번길 29","202503~202706","갱신","-","1,431","33"
"1451","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","21.8400","202506","20","100","27","4","2020","둔촌대로80번길 3-10","202506~202709","신규","-","",""
"1452","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","전세","26.2400","202506","20","17,500","0","3","2019","광명로 103","202507~202707","신규","-","",""
"1453","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","20","3,000","60","4","2017","광명로 89","202506~202706","갱신","-","5,000","50"
"1454","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202506","19","1,000","68","5","2017","광명로 89","202507~202607","신규","-","",""
"1455","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","27.1200","202506","19","10,000","33","7","2019","성남대로 989","202508~202708","신규","-","",""
"1456","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","22.5400","202506","19","100","28","8","2020","둔촌대로80번길 3-10","202506~202709","신규","-","",""
"1457","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","25.7500","202506","18","16,800","10","9","2013","양현로405번길 5","202507~202707","신규","-","",""
"1458","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","18","1,000","80","9","2017","광명로 89","202507~202607","신규","-","",""
"1459","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","월세","34.5100","202506","18","2,000","60","4","2004","산성대로 198","202506~202606","신규","-","",""
"1460","경기도 성남시 중원구 성남동","2149","2149","0000","성남동 2149 업무시설","전세","20.7100","202506","18","7,700","0","3","2002","산성대로 200","202508~202708","갱신","-","7,350","0"
"1461","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.5100","202506","17","1,000","70","3","2017","광명로 89","202507~202607","갱신","사용","1,000","70"
"1462","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","월세","28.2100","202506","17","100","36","5","2019","둔촌대로80번길 3-15","202506~202709","신규","-","",""
"1463","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","25.9200","202506","17","500","48","7","1999","광명로 71","202507~202707","신규","-","",""
"1464","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202506","17","5,000","53","8","2019","성남대로 993","202505~202605","갱신","-","5,000","53"
"1465","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","59.3600","202506","17","1,000","60","5","2010","도촌로8번길 20","202507~202607","갱신","사용","1,000","60"
"1466","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","전세","40.2000","202506","16","19,000","0","10","2011","성남대로 1133","202507~202707","갱신","-","18,500","0"
"1467","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","전세","40.2000","202506","16","18,450","0","10","2011","성남대로 1133","202507~202707","갱신","-","18,500","0"
"1468","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","25.0000","202506","16","1,000","74","4","2019","광명로 103","202507~202607","갱신","-","1,000","70"
"1469","경기도 성남시 중원구 성남동","3958","3958","0000","Tower hill B동","전세","67.8700","202506","16","30,000","0","4","2022","둔촌대로 139-1","202507~202707","신규","-","",""
"1470","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","월세","34.5100","202506","16","1,000","70","7","2004","산성대로 198","202506~202706","신규","-","",""
"1471","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","16","14,700","20","3","2017","광명로 89","202507~202707","신규","-","",""
"1472","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","41.4500","202506","16","3,000","110","12","2017","광명로 89","202508~202608","신규","-","",""
"1473","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.5400","202506","16","16,000","0","2","2017","광명로 89","202507~202707","신규","-","",""
"1474","경기도 성남시 중원구 하대원동","110-1","0110","0001","모란역리베니움I","전세","40.8300","202506","16","26,000","0","6","2017","둔촌대로 160","202509~202709","갱신","-","21,000","0"
"1475","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202506","15","1,000","68","3","2017","광명로 89","202504~202604","신규","-","",""
"1476","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","월세","53.3400","202506","14","25,600","32","13","2019","광명로 88","202508~202708","신규","-","",""
"1477","경기도 성남시 중원구 여수동","197","0197","0000","바우하임","전세","21.3000","202506","14","16,600","0","4","2019","양현로405번길 16-10","202508~202708","신규","-","",""
"1478","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","14","14,700","25","8","2017","광명로 89","202507~202707","신규","-","",""
"1479","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202506","14","1,000","74","7","2017","광명로 89","202506~202606","갱신","-","1,000","70"
"1480","경기도 성남시 중원구 성남동","2268","2268","0000","제니스오피스텔","월세","33.6700","202506","13","300","90","10","2012","광명로 65","202506~202606","신규","-","",""
"1481","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.1800","202506","11","17,000","0","6","2017","광명로 89","202506~202706","신규","-","",""
"1482","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","전세","23.0900","202506","11","19,000","0","5","2019","성남대로997번길 11","202507~202707","신규","-","",""
"1483","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","50.0700","202506","11","26,300","9","12","2019","광명로142번길 3","202508~202708","신규","-","",""
