"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1858","경기도 성남시 중원구 은행동","904","0904","0000","동양아트빌라","전세","41.6500","202506","17","13,500","0","3","1992","은이로63번길 8-14","202508~202708","신규","-","","","연립다세대"
"1859","경기도 성남시 중원구 은행동","1463","1463","0000","(1463-0)","월세","35.3800","202506","17","500","55","1","1995","은이로16번길 9","202507~202707","신규","-","","","연립다세대"
"1860","경기도 성남시 중원구 금광동","3849","3849","0000","동양주택(나)","월세","39.6100","202506","17","2,000","60","3","1987","산성대로396번길 22-1","202506~202706","신규","-","","","연립다세대"
"1861","경기도 성남시 중원구 중앙동","2049","2049","0000","한성빌라(2049-0)","월세","48.5900","202506","17","200","50","3","1994","광명로256번길 47-56","202506~202706","신규","-","","","연립다세대"
"1862","경기도 성남시 중원구 은행동","1337","1337","0000","대중빌라","전세","41.9400","202506","17","12,200","0","2","1992","은행로37번길 18-1","202508~202707","신규","-","","","연립다세대"
"1863","경기도 성남시 중원구 중앙동","1842","1842","0000","중원아트빌라","전세","55.4400","202506","16","20,000","0","1","1996","광명로256번길 47-23","202507~202601","갱신","-","20,000","0","연립다세대"
"1864","경기도 성남시 중원구 성남동","3770","3770","0000","우진빌","월세","77.0100","202506","16","5,000","110","4","2017","제일로43번길 4-11","202507~202707","신규","-","","","연립다세대"
"1865","경기도 성남시 중원구 은행동","779","0779","0000","성진하이츠빌라","월세","50.7100","202506","16","7,000","40","1","1992","은이로31번길 24","202509~202709","갱신","-","7,000","30","연립다세대"
"1866","경기도 성남시 중원구 금광동","2890","2890","0000","시티빌라","월세","60.0800","202506","16","2,200","65","-1","1997","자혜로54번길 6","202507~202707","신규","-","","","연립다세대"
"1867","경기도 성남시 중원구 은행동","2068-3","2068","0003","(2068-3)","전세","50.3200","202506","16","14,000","0","3","1997","자혜로113번길 1-12","202508~202708","신규","-","","","연립다세대"
"1868","경기도 성남시 중원구 은행동","1717","1717","0000","청우맨션","월세","54.9200","202506","16","1,000","50","-1","1997","산성대로516번길 12-1","202508~202704","신규","-","","","연립다세대"
"1869","경기도 성남시 중원구 하대원동","109-2","0109","0002","중원하이츠","월세","70.0200","202506","16","3,000","100","3","1996","제일로17번길 9","202506~202706","신규","-","","","연립다세대"
"1870","경기도 성남시 중원구 은행동","1183-4","1183","0004","대복빌라","전세","48.6800","202506","14","15,000","0","4","1993","은이로59번길 2-1","202507~202801","갱신","-","15,000","0","연립다세대"
"1871","경기도 성남시 중원구 상대원동","1484","1484","0000","드림캐슬","전세","69.6100","202506","14","24,000","0","4","2016","박석로41번길 24","202506~202706","갱신","사용","23,000","0","연립다세대"
"1872","경기도 성남시 중원구 상대원동","889-3","0889","0003","경원그린빌라","월세","48.1700","202506","14","2,000","40","-1","1991","금상로96번길 38","202506~202706","신규","-","","","연립다세대"
"1873","경기도 성남시 중원구 상대원동","380-28","0380","0028","번영맨션","월세","58.8700","202506","14","2,000","90","1","2000","순환로130번길 11-1","202508~202708","신규","-","","","연립다세대"
"1874","경기도 성남시 중원구 은행동","930-2","0930","0002","가족빌라","전세","48.0200","202506","14","13,000","0","4","1994","은이로63번길 4-20","202507~202707","신규","-","","","연립다세대"
"1875","경기도 성남시 중원구 은행동","2269","2269","0000","밀알빌라(9차)","전세","53.4000","202506","14","13,000","0","3","1997","자혜로57번길 21-2","202507~202707","신규","-","","","연립다세대"
"1876","경기도 성남시 중원구 은행동","2269","2269","0000","밀알빌라(9차)","전세","53.4000","202506","14","13,000","0","3","1997","자혜로57번길 21-2","202507~202707","신규","-","","","연립다세대"
"1877","경기도 성남시 중원구 은행동","1207","1207","0000","신우빌라","월세","48.7800","202506","14","2,000","50","4","1997","은이로57번길 5-1","202507~202707","신규","-","","","연립다세대"
"1878","경기도 성남시 중원구 금광동","1372","1372","0000","장미골든빌라","전세","43.7400","202506","14","14,000","0","3","1990","광명로342번길 5-5","202507~202707","신규","-","","","연립다세대"
"1879","경기도 성남시 중원구 하대원동","130-8","0130","0008","골드피아2차","전세","54.2050","202506","14","18,000","0","2","2002","둔촌대로263번길 10-15","202509~202709","신규","-","","","연립다세대"
"1880","경기도 성남시 중원구 중앙동","1875","1875","0000","상일아트빌라","전세","47.6400","202506","14","7,000","0","3","1998","광명로264번길 30-10","202506~202706","갱신","사용","7,000","0","연립다세대"
"1881","경기도 성남시 중원구 성남동","3392","3392","0000","세원시큐어빌","전세","51.3000","202506","14","16,000","0","2","2003","광명로32번길 10","202507~202707","신규","-","","","연립다세대"
"1882","경기도 성남시 중원구 금광동","4286","4286","0000","장우골든빌라","전세","46.4700","202506","13","2,000","0","2","1991","자혜로16번길 44","202506~202706","신규","-","","","연립다세대"
"1883","경기도 성남시 중원구 상대원동","1672","1672","0000","신한201동","전세","54.6900","202506","13","13,000","0","4","1995","박석로33번길 33","202508~202707","신규","-","","","연립다세대"
"1884","경기도 성남시 중원구 하대원동","121-16","0121","0016","금문빌라트A","전세","60.7600","202506","12","15,000","0","-1","2001","원터로17번길 11","202508~202708","신규","-","","","연립다세대"
"1885","경기도 성남시 중원구 성남동","3569-3","3569","0003","해피리움","전세","57.5100","202506","12","28,500","0","3","2019","제일로35번길 43-3","202508~202708","신규","-","","","연립다세대"
"1886","경기도 성남시 중원구 상대원동","819-4","0819","0004","아르스펠","전세","60.1800","202506","12","35,000","0","4","2023","금상로96번길 10","202508~202708","신규","-","","","연립다세대"
"1887","경기도 성남시 중원구 성남동","4120","4120","0000","나래빌라","전세","53.1700","202506","12","8,000","0","-1","2002","둔촌대로101번길 6-3","202507~202707","신규","-","","","연립다세대"
"1888","경기도 성남시 중원구 성남동","3569-3","3569","0003","해피리움","전세","57.5100","202506","12","28,350","0","3","2019","제일로35번길 43-3","202508~202708","신규","-","","","연립다세대"
"1889","경기도 성남시 중원구 성남동","2514","2514","0000","리치랜드","월세","13.9200","202506","12","300","42","2","2011","광명로116번길 3","202506~202506","신규","-","","","연립다세대"
"1890","경기도 성남시 중원구 금광동","1791","1791","0000","(1791-0)","전세","84.7700","202506","12","20,000","0","3","2006","광명로 362-1","202507~202707","갱신","-","19,000","0","연립다세대"
"1891","경기도 성남시 중원구 은행동","1073","1073","0000","서강빌라(1073)","전세","36.2400","202506","12","12,600","0","2","1992","은이로29번길 8-6","202507~202707","신규","-","","","연립다세대"
"1892","경기도 성남시 중원구 은행동","879","0879","0000","근동빌라","전세","50.9600","202506","12","10,500","0","-1","1997","은이로47번길 18-1","202507~202707","신규","-","","","연립다세대"
"1893","경기도 성남시 중원구 은행동","2004","2004","0000","(2004-0)","전세","41.7000","202506","12","13,000","0","3","1994","금빛로112번길 34","202507~202707","신규","-","","","연립다세대"
"1894","경기도 성남시 중원구 은행동","1439-1","1439","0001","정촌빌라","전세","42.1600","202506","12","13,000","0","1","1994","은이로 22-6","202507~202707","신규","-","","","연립다세대"
"1895","경기도 성남시 중원구 은행동","1900-3","1900","0003","보광하이츠","전세","55.5000","202506","11","15,000","0","2","1992","은행로38번길 17-4","202507~202707","신규","-","","","연립다세대"
"1896","경기도 성남시 중원구 상대원동","2980-31","2980","0031","위드하우스","전세","66.2460","202506","11","26,000","0","4","2017","금상로18번길 6-12","202510~202710","신규","-","","","연립다세대"
"1897","경기도 성남시 중원구 상대원동","2970","2970","0000","한주빌라","전세","56.9200","202506","11","14,333","0","3","1997","금상로40번길 6-5","202508~202708","갱신","-","13,650","0","연립다세대"
"1898","경기도 성남시 중원구 은행동","2324-2","2324","0002","녹원하이츠(13차)","전세","39.7200","202506","11","12,000","0","4","1992","자혜로57번길 7-6","202507~202707","신규","-","","","연립다세대"
"1899","경기도 성남시 중원구 은행동","2307","2307","0000","동일빌라(2307)","전세","43.1500","202506","11","12,650","0","-1","1995","자혜로67번길 12","202505~202705","갱신","-","13,650","0","연립다세대"
"1900","경기도 성남시 중원구 은행동","1622","1622","0000","송강빌라","전세","43.2800","202506","11","16,000","0","2","2001","은행로7번길 15-1","202508~202708","신규","-","","","연립다세대"
"1901","경기도 성남시 중원구 은행동","1225-1","1225","0001","기원빌라(A)","전세","36.6600","202506","11","12,000","0","3","1994","은이로42번길 10-1","202507~202707","신규","-","","","연립다세대"
"1902","경기도 성남시 중원구 하대원동","114-6","0114","0006","신한주택","월세","41.1300","202506","11","13,000","10","4","1994","둔촌대로190번길 3-1","202507~202707","신규","-","","","연립다세대"
"1903","경기도 성남시 중원구 상대원동","1530","1530","0000","참조은맨션","전세","59.6700","202506","11","17,600","0","3","2002","박석로25번길 20-6","202508~202708","갱신","사용","16,800","0","연립다세대"
"1904","경기도 성남시 중원구 은행동","1766","1766","0000","와룡빌라","전세","32.7600","202506","10","10,700","0","1","1995","은행로 42","202507~202707","신규","-","","","연립다세대"
"1905","경기도 성남시 중원구 하대원동","203-6","0203","0006","아트빌A동","전세","59.9700","202506","10","7,000","0","3","2004","시민로6번길 17","202506~202706","신규","-","","","연립다세대"
"1906","경기도 성남시 중원구 은행동","1395","1395","0000","에덴주택","월세","43.6800","202506","10","1,000","45","4","1995","은행로31번길 4","202507~202707","신규","-","","","연립다세대"
"1907","경기도 성남시 중원구 은행동","2307-1","2307","0001","동원빌라","전세","59.9600","202506","09","16,000","0","1","1994","자혜로57번길 13-11","202508~202708","신규","-","","","연립다세대"
"1908","경기도 성남시 중원구 은행동","2348-3","2348","0003","(2348-3)","전세","50.7900","202506","09","10,200","0","-1","1994","자혜로57번길 3-1","202507~202707","신규","-","","","연립다세대"
"1909","경기도 성남시 중원구 은행동","1513","1513","0000","송강빌라","전세","37.9500","202506","09","13,000","0","3","1996","은이로14번길 2","202507~202707","신규","-","","","연립다세대"
"1910","경기도 성남시 중원구 은행동","1767-1","1767","0001","부흥골든빌라","전세","54.5900","202506","09","12,900","0","-1","1992","은행로38번길 3","202507~202707","신규","-","","","연립다세대"
"1911","경기도 성남시 중원구 은행동","1050-1","1050","0001","일우빌라","월세","36.3300","202506","09","1,000","40","2","1993","은이로 27-7","202506~202706","신규","-","","","연립다세대"
"1912","경기도 성남시 중원구 상대원동","1656-1","1656","0001","대원빌라A동","전세","42.9400","202506","09","9,000","0","-1","1990","박석로33번길 36-12","202507~202707","신규","-","","","연립다세대"
"1913","경기도 성남시 중원구 은행동","1999","1999","0000","태영빌라","전세","45.7800","202506","09","13,000","0","4","1993","은행로81번길 5-10","202509~202709","신규","-","","","연립다세대"
"1914","경기도 성남시 중원구 상대원동","1391-2","1391","0002","빛나아트맨션나동","월세","58.9400","202506","09","1,000","57","-1","2001","박석로15번길 10-4","202506~202706","신규","-","","","연립다세대"
"1915","경기도 성남시 중원구 상대원동","1460","1460","0000","나은타운","월세","49.7350","202506","09","2,000","60","2","2008","둔촌대로425번길 43","202507~202601","갱신","-","10,000","0","연립다세대"
"1916","경기도 성남시 중원구 상대원동","1391-2","1391","0002","빛나아트맨션나동","월세","58.9400","202506","09","1,000","35","-1","2001","박석로15번길 10-4","202506~202706","갱신","-","1,000","57","연립다세대"
"1917","경기도 성남시 중원구 성남동","4116","4116","0000","삼성슈퍼빌(101동)","전세","66.7500","202506","09","23,000","0","5","2002","둔촌대로101번길 4","202507~202707","신규","-","","","연립다세대"
"1918","경기도 성남시 중원구 은행동","1688","1688","0000","용궁아트","전세","41.8800","202506","09","11,290","0","-1","1993","은행로5번길 10","202506~202706","갱신","사용","12,000","0","연립다세대"
"1919","경기도 성남시 중원구 금광동","2966","2966","0000","신구빌라(라)","전세","44.3400","202506","09","12,000","0","2","1986","자혜로54번길 19-1","202507~202707","신규","-","","","연립다세대"
"1920","경기도 성남시 중원구 금광동","3885","3885","0000","(3885-0)","월세","40.3400","202506","07","11,500","10","1","1989","자혜로16번길 33-10","202504~202704","갱신","-","11,500","0","연립다세대"
"1921","경기도 성남시 중원구 하대원동","148-26","0148","0026","행복아트빌","월세","61.2450","202506","07","3,000","70","4","2002","둔촌대로 218-1","202507~202707","신규","-","","","연립다세대"
"1922","경기도 성남시 중원구 성남동","3604","3604","0000","리라맨션","전세","59.9200","202506","07","19,000","0","5","2002","성남대로1130번길 27","202508~202708","신규","-","","","연립다세대"
"1923","경기도 성남시 중원구 성남동","3604","3604","0000","리라맨션","전세","59.9200","202506","07","18,800","0","5","2002","성남대로1130번길 27","202508~202708","신규","-","","","연립다세대"
"1924","경기도 성남시 중원구 은행동","1778-2","1778","0002","그린빌라(A)","전세","41.6400","202506","06","12,050","0","2","1994","은행로38번길 4","202507~202607","갱신","-","12,050","0","연립다세대"
"1925","경기도 성남시 중원구 성남동","3796","3796","0000","번영맨션","전세","72.0900","202506","06","22,000","0","3","2002","제일로33번길 8-1","202507~202707","갱신","사용","21,000","0","연립다세대"
"1926","경기도 성남시 중원구 성남동","4090","4090","0000","유명빌라(B동)","월세","70.3100","202506","06","2,000","80","-1","2000","둔촌대로127번길 3","202507~202707","신규","-","","","연립다세대"
"1927","경기도 성남시 중원구 은행동","1839-3","1839","0003","태화하이츠","전세","49.8900","202506","06","14,600","0","1","1993","은행로34번길 20","202509~202709","신규","-","","","연립다세대"
"1928","경기도 성남시 중원구 금광동","4595","4595","0000","금광동빌리지","월세","53.9800","202506","06","3,000","65","1","2001","산성대로420번길 5-7","202507~202707","신규","-","","","연립다세대"
"1929","경기도 성남시 중원구 은행동","1839-3","1839","0003","태화하이츠","전세","49.8900","202506","06","14,600","0","1","1993","은행로34번길 20","202508~202708","신규","-","","","연립다세대"
"1930","경기도 성남시 중원구 은행동","1316-2","1316","0002","연천빌라","전세","39.4800","202506","06","12,000","0","4","1994","은행로41번길 11","202508~202708","신규","-","","","연립다세대"
"1931","경기도 성남시 중원구 상대원동","1693","1693","0000","빛나아트맨션7차","월세","51.7600","202506","05","2,000","75","4","2001","박석로15번길 32-10","202507~202707","신규","-","","","연립다세대"
"1932","경기도 성남시 중원구 상대원동","1549","1549","0000","신흥빌라","전세","41.5800","202506","05","12,000","0","2","1990","둔촌대로413번길 28","202507~202707","신규","-","","","연립다세대"
"1933","경기도 성남시 중원구 은행동","1592-4","1592","0004","대명빌라(1592-4)","전세","37.7150","202506","05","11,900","0","4","1993","은행로3번길 24-1","202506~202706","갱신","-","10,500","0","연립다세대"
"1934","경기도 성남시 중원구 은행동","2167","2167","0000","태영빌라(3)","전세","53.8600","202506","05","12,000","0","-1","1996","자혜로 97","202507~202707","신규","-","","","연립다세대"
"1935","경기도 성남시 중원구 은행동","1225-1","1225","0001","기원빌라(A)","전세","36.6600","202506","05","16,000","0","4","1994","은이로42번길 10-1","202506~202706","신규","-","","","연립다세대"
"1936","경기도 성남시 중원구 은행동","2387","2387","0000","동일빌라(2차)","월세","42.2800","202506","05","10,000","30","3","1994","은행로88번길 3-1","202505~202705","갱신","-","10,000","30","연립다세대"
"1937","경기도 성남시 중원구 상대원동","1629","1629","0000","수&수캐슬","월세","47.0700","202506","05","4,800","75","3","2019","박석로49번길 27","202506~202706","신규","-","","","연립다세대"
"1938","경기도 성남시 중원구 은행동","1329-2","1329","0002","수영빌라","전세","45.2450","202506","04","14,000","0","1","1994","은행로37번길 8","202508~202708","신규","-","","","연립다세대"
"1939","경기도 성남시 중원구 은행동","2240","2240","0000","청송빌라","전세","38.4200","202506","04","12,000","0","2","1997","은행로82번길 4-1","202507~202707","신규","-","","","연립다세대"
"1940","경기도 성남시 중원구 은행동","1237-1","1237","0001","거산빌라(1237-1)","전세","46.8000","202506","04","10,000","0","3","1992","은행로45번길 8","202507~202707","신규","-","","","연립다세대"
"1941","경기도 성남시 중원구 은행동","1715","1715","0000","송강맨션(A)","월세","59.3850","202506","04","2,000","50","-1","1997","은행로7번길 24-1","202507~202707","신규","-","","","연립다세대"
"1942","경기도 성남시 중원구 성남동","4304","4304","0000","거성맨션","전세","60.5100","202506","03","27,000","0","4","2000","성남대로1151번길 15","202508~202707","신규","-","","","연립다세대"
"1943","경기도 성남시 중원구 성남동","3994","3994","0000","신흥다세대","전세","36.5200","202506","03","14,000","0","3","1988","둔촌대로151번길 24","202506~202706","신규","-","","","연립다세대"
"1944","경기도 성남시 중원구 상대원동","1925-1","1925","0001","명승빌라","전세","35.3400","202506","03","10,000","0","1","1992","둔촌대로401번길 13","202507~202707","신규","-","","","연립다세대"
"1945","경기도 성남시 중원구 은행동","1601","1601","0000","국제빌라","월세","42.3400","202506","02","1,000","50","3","1992","은행로5번길 15-1","202506~202706","신규","-","","","연립다세대"
"1946","경기도 성남시 중원구 은행동","2317-1","2317","0001","동원빌라(2317-1)","전세","41.1600","202506","02","11,000","0","2","1992","자혜로67번길 9","202507~202707","신규","-","","","연립다세대"
"1947","경기도 성남시 중원구 은행동","955-1","0955","0001","청송빌라","월세","35.7500","202506","01","290","35","2","1997","은이로64번길 3-17","202506~202706","신규","-","","","연립다세대"
"1948","경기도 성남시 중원구 은행동","2296-1","2296","0001","와룡빌라","전세","58.3600","202506","01","11,900","0","-1","1997","자혜로57번길 17-11","202506~202706","갱신","-","12,000","0","연립다세대"
"1949","경기도 성남시 중원구 은행동","2324-2","2324","0002","녹원하이츠(13차)","전세","39.7200","202505","31","13,000","0","3","1992","자혜로57번길 7-6","202507~202707","신규","-","","","연립다세대"
"1950","경기도 성남시 중원구 은행동","2290-1","2290","0001","소망빌라(2290-1)","월세","33.8800","202505","31","2,000","35","2","1993","자혜로57번길 17","202505~202705","갱신","-","2,500","25","연립다세대"
"1951","경기도 성남시 중원구 은행동","1509","1509","0000","문화빌라","월세","40.0900","202505","31","1,000","50","4","2004","은이로16번길 4","202506~202706","신규","-","","","연립다세대"
"1952","경기도 성남시 중원구 은행동","422-13","0422","0013","오페라하우스(422-13)","전세","61.2800","202505","31","22,500","0","4","2002","산성대로 484-3","202507~202707","신규","-","","","연립다세대"
"1953","경기도 성남시 중원구 상대원동","1917","1917","0000","빛나아트맨션6차(1917-0)","전세","60.8400","202505","31","23,000","0","4","2000","둔촌대로389번길 20","202507~202707","신규","-","","","연립다세대"
"1954","경기도 성남시 중원구 상대원동","1401-1","1401","0001","태양나동","전세","31.5000","202505","31","12,500","0","2","1986","박석로25번길 11","202506~202706","신규","-","","","연립다세대"
"1955","경기도 성남시 중원구 성남동","2751","2751","0000","성호주택","월세","42.2000","202505","30","14,000","10","3","1996","광명로142번길 5","202507~202707","신규","-","","","연립다세대"
"1956","경기도 성남시 중원구 성남동","3976","3976","0000","신흥다세대","전세","35.6700","202505","30","13,000","0","3","1987","둔촌대로127번길 6-6","202506~202706","신규","-","","","연립다세대"
"1957","경기도 성남시 중원구 은행동","2276","2276","0000","목화빌라","전세","55.7200","202505","30","13,000","0","4","1994","자혜로57번길 19-4","202507~202707","신규","-","","","연립다세대"
"1958","경기도 성남시 중원구 은행동","1839-2","1839","0002","동신빌라","전세","39.3300","202505","30","9,800","0","-1","1993","은행로32번길 15-1","202508~202708","신규","-","","","연립다세대"
"1959","경기도 성남시 중원구 은행동","663-97","0663","0097","재흥파크빌라(1)","전세","41.9800","202505","30","7,500","0","-1","1991","순환로453번길 32-5","202507~202707","신규","-","","","연립다세대"
"1960","경기도 성남시 중원구 은행동","776-1","0776","0001","동일빌라","전세","41.6700","202505","30","14,000","0","3","2001","은이로29번길 20-8","202507~202707","신규","-","","","연립다세대"
"1961","경기도 성남시 중원구 하대원동","121-5","0121","0005","하대원행복주택","월세","17.9200","202505","30","2,375","14","2","2019","둔촌대로217번길 4","202509~202708","신규","-","","","연립다세대"
"1962","경기도 성남시 중원구 은행동","1050","1050","0000","동해맨션","전세","52.9700","202505","30","14,000","0","1","1995","은이로 25-8","202507~202707","신규","-","","","연립다세대"
"1963","경기도 성남시 중원구 중앙동","1650","1650","0000","(1650-0)","전세","47.7200","202505","30","12,000","0","3","1992","광명로264번길 34","202506~202706","신규","-","","","연립다세대"
"1964","경기도 성남시 중원구 은행동","2034-3","2034","0003","그린빌라(B)","전세","59.8300","202505","29","17,640","0","4","1999","자혜로113번길 2","202506~202706","갱신","사용","16,800","0","연립다세대"
"1965","경기도 성남시 중원구 은행동","1315","1315","0000","보성빌라","월세","30.4400","202505","29","500","40","-1","1991","은행로41번길 13","202506~202706","신규","-","","","연립다세대"
"1966","경기도 성남시 중원구 은행동","1106-2","1106","0002","영화빌라","전세","38.3900","202505","29","10,000","0","2","1992","은이로37번길 3","202507~202707","갱신","-","5,000","0","연립다세대"
"1967","경기도 성남시 중원구 은행동","828","0828","0000","대광빌라","전세","41.6200","202505","29","12,400","0","4","1992","은이로41번길 21-1","202506~202706","신규","-","","","연립다세대"
"1968","경기도 성남시 중원구 은행동","747","0747","0000","광원빌라","전세","28.0600","202505","29","9,000","0","1","1998","은이로27번길 18","202507~202707","신규","-","","","연립다세대"
"1969","경기도 성남시 중원구 은행동","1843-2","1843","0002","보광빌라(A)","전세","44.8200","202505","29","12,000","0","4","1992","은행로34번길 14","202507~202707","신규","-","","","연립다세대"
"1970","경기도 성남시 중원구 성남동","2571","2571","0000","진양빌라B동","전세","36.5000","202505","29","12,500","0","1","1987","원터로93번길 6-1","202507~202707","신규","-","","","연립다세대"
"1971","경기도 성남시 중원구 성남동","4378","4378","0000","다세대주택","월세","38.3600","202505","28","2,000","50","-1","1997","성남대로1151번길 20-1","202506~202706","신규","-","","","연립다세대"
"1972","경기도 성남시 중원구 은행동","2247","2247","0000","원아트빌라","전세","41.8600","202505","28","12,000","0","4","1995","은행로82번길 3-1","202507~202707","신규","-","","","연립다세대"
"1973","경기도 성남시 중원구 성남동","2563","2563","0000","삼흥빌라C동","월세","44.3000","202505","28","4,000","50","2","1986","원터로99번길 7-3","202506~202706","신규","-","","","연립다세대"
"1974","경기도 성남시 중원구 금광동","177","0177","0000","수&秀캐슬","전세","28.7000","202505","28","13,700","0","4","2013","금상로57번길 16","202507~202707","신규","-","","","연립다세대"
"1975","경기도 성남시 중원구 은행동","2266-1","2266","0001","까치빌라(22차)","전세","34.5700","202505","28","11,250","0","-1","1998","은행로82번길 5","202506~202706","신규","-","","","연립다세대"
"1976","경기도 성남시 중원구 상대원동","1466","1466","0000","SK하이빌(1466-0)","전세","59.8900","202505","28","21,000","0","5","2004","박석로49번길 17","202507~202707","신규","-","","","연립다세대"
"1977","경기도 성남시 중원구 상대원동","1656-1","1656","0001","대원빌라A동","전세","42.9400","202505","28","9,000","0","-1","1990","박석로33번길 36-12","202507~202707","신규","-","","","연립다세대"
"1978","경기도 성남시 중원구 하대원동","154-20","0154","0020","금오빌라","전세","42.0300","202505","28","12,000","0","2","1989","마지로155번길 21-9","202506~202706","신규","-","","","연립다세대"
"1979","경기도 성남시 중원구 은행동","934","0934","0000","진보빌라(934)","월세","49.7400","202505","27","3,000","40","3","1991","순환로379번길 25","202507~202707","신규","-","","","연립다세대"
"1980","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","전세","84.7400","202505","27","65,000","0","1","2019","도촌남로 70-16","202505~202705","신규","-","","","연립다세대"
"1981","경기도 성남시 중원구 금광동","4258","4258","0000","수정골든빌라","전세","41.2200","202505","27","10,000","0","-1","1991","산성대로408번길 12","202507~202707","신규","-","","","연립다세대"
"1982","경기도 성남시 중원구 상대원동","1468","1468","0000","예가","전세","47.1700","202505","27","25,000","0","4","2016","박석로41번길 16-9","202505~202705","신규","-","","","연립다세대"
"1983","경기도 성남시 중원구 금광동","2895","2895","0000","금호주택(송)","전세","41.9800","202505","27","12,700","0","3","1987","자혜로48번길 8","202506~202706","신규","-","","","연립다세대"
"1984","경기도 성남시 중원구 금광동","4258","4258","0000","수정골든빌라","전세","41.2200","202505","27","10,000","0","-1","1991","산성대로408번길 12","202507~202707","신규","-","","","연립다세대"
"1985","경기도 성남시 중원구 은행동","1622","1622","0000","송강빌라","월세","43.2800","202505","27","4,000","40","4","2001","은행로7번길 15-1","202508~202708","신규","-","","","연립다세대"
"1986","경기도 성남시 중원구 은행동","1986","1986","0000","대성빌라(1986)","전세","54.6400","202505","27","14,000","0","2","1995","은행로81번길 9-1","202505~202702","갱신","-","14,000","0","연립다세대"
"1987","경기도 성남시 중원구 금광동","4258","4258","0000","수정골든빌라","월세","41.2200","202505","27","7,000","25","1","1991","산성대로408번길 12","202505~202705","신규","-","","","연립다세대"
"1988","경기도 성남시 중원구 은행동","1456","1456","0000","현준하이츠","전세","58.5600","202505","27","15,750","0","1","1994","은이로16번길 3","202506~202706","갱신","사용","15,000","0","연립다세대"
"1989","경기도 성남시 중원구 은행동","2245","2245","0000","상록파크빌라(3차)","전세","35.9100","202505","27","11,450","0","4","1992","은행로82번길 3","202507~202707","신규","-","","","연립다세대"
"1990","경기도 성남시 중원구 은행동","889","0889","0000","(889-0)","전세","40.3800","202505","27","13,000","0","2","1993","은이로63번길 8-11","202506~202706","신규","-","","","연립다세대"
"1991","경기도 성남시 중원구 은행동","939","0939","0000","그랜저타운","월세","59.3300","202505","27","2,000","50","3","2000","은이로64번길 1-9","202505~202705","신규","-","","","연립다세대"
"1992","경기도 성남시 중원구 상대원동","2985-9","2985","0009","태마하우스","전세","70.8300","202505","26","24,000","0","3","2004","희망로326번길 3-4","202504~202704","갱신","-","24,000","0","연립다세대"
"1993","경기도 성남시 중원구 성남동","3975","3975","0000","신흥다세대","전세","35.6700","202505","26","16,000","0","2","1987","둔촌대로127번길 6-4","202506~202706","신규","-","","","연립다세대"
"1994","경기도 성남시 중원구 은행동","1531","1531","0000","(1531-0)","월세","27.5100","202505","26","1,000","35","4","1993","산성대로518번길 9-1","202506~202706","신규","-","","","연립다세대"
"1995","경기도 성남시 중원구 은행동","2298-1","2298","0001","밀알빌라(7차)","전세","58.6700","202505","26","17,500","0","2","1995","자혜로57번길 13-14","202505~202705","갱신","-","17,000","0","연립다세대"
"1996","경기도 성남시 중원구 은행동","1197","1197","0000","황금빌라","전세","52.8400","202505","26","14,400","0","4","1994","은이로 58-3","202505~202705","갱신","-","16,000","0","연립다세대"
"1997","경기도 성남시 중원구 은행동","587-1","0587","0001","삼성아트빌(587-1)","전세","52.4800","202505","26","21,000","0","3","2010","순환로 461","202507~202707","신규","-","","","연립다세대"
"1998","경기도 성남시 중원구 하대원동","217","0217","0000","자이아트빌","전세","49.1500","202505","26","18,000","0","3","2007","둔촌대로363번길 16","202507~202707","신규","-","","","연립다세대"
"1999","경기도 성남시 중원구 은행동","1978","1978","0000","정동빌라(2차)","전세","48.1300","202505","24","15,200","0","4","1995","은행로81번길 11","202507~202707","갱신","-","14,500","0","연립다세대"
"2000","경기도 성남시 중원구 은행동","1473-2","1473","0002","한성빌라","전세","59.0300","202505","24","13,000","0","-1","1992","은이로24번길 12","202506~202706","신규","-","","","연립다세대"
